,SubjectID1,SubjectID2,Group1,Group2,Distance,Group3
424,MI1-P5-S2-16s_S11,IN1-P4-S1-16s_S22,Wet,Wet,0.937866667,WetWet
425,MI1-P5-S2-16s_S11,IN1-P5-S1-16s_S23,Wet,Wet,0.944933333,WetWet
426,MI1-P5-S2-16s_S11,IN1-P6-S1-16s_S24,Wet,Wet,0.954933333,WetWet
427,MI1-P5-S2-16s_S11,LA1-P1-S1-16s_S54,Wet,Wet,0.9784,WetWet
428,MI1-P5-S2-16s_S11,LA1-P2-S1-16s_S55,Wet,Wet,0.959733333,WetWet
429,MI1-P5-S2-16s_S11,LA1-P3-S1-16s_S56,Wet,Wet,0.982733333,WetWet
430,MI1-P5-S2-16s_S11,LA1-P5-S2-16s_S58,Wet,Wet,0.979,WetWet
431,MI1-P5-S2-16s_S11,MI1-P1-S1-16s_S7,Wet,Wet,0.925266667,WetWet
432,MI1-P5-S2-16s_S11,MI1-P2-S1-16s_S8,Wet,Wet,0.9172,WetWet
433,MI1-P5-S2-16s_S11,MI1-P3-S1-16s_S9,Wet,Wet,0.9278,WetWet
434,MI1-P5-S2-16s_S11,MI1-P4-S1-16s_S10,Wet,Wet,0.914733333,WetWet
435,MI1-P6-S2-16s_S12,AL1-P1-S1-16s_S25,Wet,Wet,0.973466667,WetWet
436,MI1-P6-S2-16s_S12,AL1-P2-S1-16s_S26,Wet,Wet,0.993,WetWet
437,MI1-P6-S2-16s_S12,AL1-P4-S1-16s_S28,Wet,Wet,0.985666667,WetWet
438,MI1-P6-S2-16s_S12,AL1-P6-S1-16s_S30,Wet,Wet,0.968066667,WetWet
439,MI1-P6-S2-16s_S12,AR1-P1-S1-16s_S103,Wet,Wet,0.9776,WetWet
440,MI1-P6-S2-16s_S12,AR1-P2-S1-16s_S104,Wet,Wet,0.960866667,WetWet
441,MI1-P6-S2-16s_S12,AR1-P3-S1-16s_S105,Wet,Wet,0.970333333,WetWet
442,MI1-P6-S2-16s_S12,AR1-P4-S1-16s_S106,Wet,Wet,0.983133333,WetWet
443,MI1-P6-S2-16s_S12,AR1-P5-S1-16s_S107,Wet,Wet,0.993666667,WetWet
444,MI1-P6-S2-16s_S12,IL1-P1-S1-16s_S78,Wet,Wet,0.982733333,WetWet
445,MI1-P6-S2-16s_S12,IL1-P2-S1-16s_S79,Wet,Wet,0.9876,WetWet
446,MI1-P6-S2-16s_S12,IL1-P3-S1-16s_S80,Wet,Wet,0.9766,WetWet
447,MI1-P6-S2-16s_S12,IL1-P4-S1-16s_S81,Wet,Wet,0.983866667,WetWet
448,MI1-P6-S2-16s_S12,IL1-P5-S1-16s_S82,Wet,Wet,0.980733333,WetWet
449,MI1-P6-S2-16s_S12,IL1-P6-S1-16s_S83,Wet,Wet,0.986733333,WetWet
450,MI1-P6-S2-16s_S12,IN1-P1-S1-16s_S19,Wet,Wet,0.965666667,WetWet
451,MI1-P6-S2-16s_S12,IN1-P2-S1-16s_S20,Wet,Wet,0.968533333,WetWet
452,MI1-P6-S2-16s_S12,IN1-P3-S1-16s_S21,Wet,Wet,0.9836,WetWet
453,MI1-P6-S2-16s_S12,IN1-P4-S1-16s_S22,Wet,Wet,0.985133333,WetWet
454,MI1-P6-S2-16s_S12,IN1-P5-S1-16s_S23,Wet,Wet,0.974666667,WetWet
455,MI1-P6-S2-16s_S12,IN1-P6-S1-16s_S24,Wet,Wet,0.979066667,WetWet
456,MI1-P6-S2-16s_S12,LA1-P1-S1-16s_S54,Wet,Wet,0.994066667,WetWet
457,MI1-P6-S2-16s_S12,LA1-P2-S1-16s_S55,Wet,Wet,0.9788,WetWet
458,MI1-P6-S2-16s_S12,LA1-P3-S1-16s_S56,Wet,Wet,0.997266667,WetWet
459,MI1-P6-S2-16s_S12,LA1-P5-S2-16s_S58,Wet,Wet,0.985,WetWet
460,MI1-P6-S2-16s_S12,MI1-P1-S1-16s_S7,Wet,Wet,0.950733333,WetWet
461,MI1-P6-S2-16s_S12,MI1-P2-S1-16s_S8,Wet,Wet,0.95,WetWet
462,MI1-P6-S2-16s_S12,MI1-P3-S1-16s_S9,Wet,Wet,0.9622,WetWet
463,MI1-P6-S2-16s_S12,MI1-P4-S1-16s_S10,Wet,Wet,0.919066667,WetWet
464,MI1-P6-S2-16s_S12,MI1-P5-S2-16s_S11,Wet,Wet,0.945266667,WetWet
465,MO1-P1-S1-16s_S90,AL1-P1-S1-16s_S25,Wet,Wet,0.9332,WetWet
466,MO1-P1-S1-16s_S90,AL1-P2-S1-16s_S26,Wet,Wet,0.959133333,WetWet
467,MO1-P1-S1-16s_S90,AL1-P4-S1-16s_S28,Wet,Wet,0.954933333,WetWet
468,MO1-P1-S1-16s_S90,AL1-P6-S1-16s_S30,Wet,Wet,0.9292,WetWet
469,MO1-P1-S1-16s_S90,AR1-P1-S1-16s_S103,Wet,Wet,0.9518,WetWet
470,MO1-P1-S1-16s_S90,AR1-P2-S1-16s_S104,Wet,Wet,0.9246,WetWet
471,MO1-P1-S1-16s_S90,AR1-P3-S1-16s_S105,Wet,Wet,0.9434,WetWet
472,MO1-P1-S1-16s_S90,AR1-P4-S1-16s_S106,Wet,Wet,0.968333333,WetWet
473,MO1-P1-S1-16s_S90,AR1-P5-S1-16s_S107,Wet,Wet,0.983733333,WetWet
474,MO1-P1-S1-16s_S90,IL1-P1-S1-16s_S78,Wet,Wet,0.9306,WetWet
475,MO1-P1-S1-16s_S90,IL1-P2-S1-16s_S79,Wet,Wet,0.897266667,WetWet
476,MO1-P1-S1-16s_S90,IL1-P3-S1-16s_S80,Wet,Wet,0.909666667,WetWet
477,MO1-P1-S1-16s_S90,IL1-P4-S1-16s_S81,Wet,Wet,0.902666667,WetWet
478,MO1-P1-S1-16s_S90,IL1-P5-S1-16s_S82,Wet,Wet,0.929666667,WetWet
479,MO1-P1-S1-16s_S90,IL1-P6-S1-16s_S83,Wet,Wet,0.938866667,WetWet
480,MO1-P1-S1-16s_S90,IN1-P1-S1-16s_S19,Wet,Wet,0.977266667,WetWet
481,MO1-P1-S1-16s_S90,IN1-P2-S1-16s_S20,Wet,Wet,0.920266667,WetWet
482,MO1-P1-S1-16s_S90,IN1-P3-S1-16s_S21,Wet,Wet,0.932466667,WetWet
483,MO1-P1-S1-16s_S90,IN1-P4-S1-16s_S22,Wet,Wet,0.9134,WetWet
484,MO1-P1-S1-16s_S90,IN1-P5-S1-16s_S23,Wet,Wet,0.9186,WetWet
485,MO1-P1-S1-16s_S90,IN1-P6-S1-16s_S24,Wet,Wet,0.9112,WetWet
486,MO1-P1-S1-16s_S90,LA1-P1-S1-16s_S54,Wet,Wet,0.95,WetWet
487,MO1-P1-S1-16s_S90,LA1-P2-S1-16s_S55,Wet,Wet,0.907866667,WetWet
488,MO1-P1-S1-16s_S90,LA1-P3-S1-16s_S56,Wet,Wet,0.943133333,WetWet
489,MO1-P1-S1-16s_S90,LA1-P5-S2-16s_S58,Wet,Wet,0.945733333,WetWet
490,MO1-P1-S1-16s_S90,MI1-P1-S1-16s_S7,Wet,Wet,0.954666667,WetWet
491,MO1-P1-S1-16s_S90,MI1-P2-S1-16s_S8,Wet,Wet,0.971933333,WetWet
492,MO1-P1-S1-16s_S90,MI1-P3-S1-16s_S9,Wet,Wet,0.951666667,WetWet
493,MO1-P1-S1-16s_S90,MI1-P4-S1-16s_S10,Wet,Wet,0.981666667,WetWet
494,MO1-P1-S1-16s_S90,MI1-P5-S2-16s_S11,Wet,Wet,0.967066667,WetWet
495,MO1-P1-S1-16s_S90,MI1-P6-S2-16s_S12,Wet,Wet,0.983333333,WetWet
496,MO1-P2-S1-16s_S91,AL1-P1-S1-16s_S25,Wet,Wet,0.937733333,WetWet
497,MO1-P2-S1-16s_S91,AL1-P2-S1-16s_S26,Wet,Wet,0.949066667,WetWet
498,MO1-P2-S1-16s_S91,AL1-P4-S1-16s_S28,Wet,Wet,0.936133333,WetWet
499,MO1-P2-S1-16s_S91,AL1-P6-S1-16s_S30,Wet,Wet,0.9204,WetWet
500,MO1-P2-S1-16s_S91,AR1-P1-S1-16s_S103,Wet,Wet,0.939266667,WetWet
501,MO1-P2-S1-16s_S91,AR1-P2-S1-16s_S104,Wet,Wet,0.945733333,WetWet
502,MO1-P2-S1-16s_S91,AR1-P3-S1-16s_S105,Wet,Wet,0.9462,WetWet
503,MO1-P2-S1-16s_S91,AR1-P4-S1-16s_S106,Wet,Wet,0.974733333,WetWet
504,MO1-P2-S1-16s_S91,AR1-P5-S1-16s_S107,Wet,Wet,0.9878,WetWet
505,MO1-P2-S1-16s_S91,IL1-P1-S1-16s_S78,Wet,Wet,0.938266667,WetWet
506,MO1-P2-S1-16s_S91,IL1-P2-S1-16s_S79,Wet,Wet,0.905,WetWet
507,MO1-P2-S1-16s_S91,IL1-P3-S1-16s_S80,Wet,Wet,0.9166,WetWet
508,MO1-P2-S1-16s_S91,IL1-P4-S1-16s_S81,Wet,Wet,0.8922,WetWet
509,MO1-P2-S1-16s_S91,IL1-P5-S1-16s_S82,Wet,Wet,0.932,WetWet
510,MO1-P2-S1-16s_S91,IL1-P6-S1-16s_S83,Wet,Wet,0.918866667,WetWet
511,MO1-P2-S1-16s_S91,IN1-P1-S1-16s_S19,Wet,Wet,0.974866667,WetWet
512,MO1-P2-S1-16s_S91,IN1-P2-S1-16s_S20,Wet,Wet,0.9308,WetWet
513,MO1-P2-S1-16s_S91,IN1-P3-S1-16s_S21,Wet,Wet,0.9524,WetWet
514,MO1-P2-S1-16s_S91,IN1-P4-S1-16s_S22,Wet,Wet,0.915133333,WetWet
515,MO1-P2-S1-16s_S91,IN1-P5-S1-16s_S23,Wet,Wet,0.9172,WetWet
516,MO1-P2-S1-16s_S91,IN1-P6-S1-16s_S24,Wet,Wet,0.932133333,WetWet
517,MO1-P2-S1-16s_S91,LA1-P1-S1-16s_S54,Wet,Wet,0.951,WetWet
518,MO1-P2-S1-16s_S91,LA1-P2-S1-16s_S55,Wet,Wet,0.932466667,WetWet
519,MO1-P2-S1-16s_S91,LA1-P3-S1-16s_S56,Wet,Wet,0.9522,WetWet
520,MO1-P2-S1-16s_S91,LA1-P5-S2-16s_S58,Wet,Wet,0.943866667,WetWet
521,MO1-P2-S1-16s_S91,MI1-P1-S1-16s_S7,Wet,Wet,0.960933333,WetWet
522,MO1-P2-S1-16s_S91,MI1-P2-S1-16s_S8,Wet,Wet,0.965266667,WetWet
523,MO1-P2-S1-16s_S91,MI1-P3-S1-16s_S9,Wet,Wet,0.9446,WetWet
524,MO1-P2-S1-16s_S91,MI1-P4-S1-16s_S10,Wet,Wet,0.967933333,WetWet
525,MO1-P2-S1-16s_S91,MI1-P5-S2-16s_S11,Wet,Wet,0.9724,WetWet
526,MO1-P2-S1-16s_S91,MI1-P6-S2-16s_S12,Wet,Wet,0.977,WetWet
527,MO1-P2-S1-16s_S91,MO1-P1-S1-16s_S90,Wet,Wet,0.8862,WetWet
528,MO1-P3-S1-16s_S93,AL1-P1-S1-16s_S25,Wet,Wet,0.945066667,WetWet
529,MO1-P3-S1-16s_S93,AL1-P2-S1-16s_S26,Wet,Wet,0.943066667,WetWet
530,MO1-P3-S1-16s_S93,AL1-P4-S1-16s_S28,Wet,Wet,0.946533333,WetWet
531,MO1-P3-S1-16s_S93,AL1-P6-S1-16s_S30,Wet,Wet,0.924933333,WetWet
532,MO1-P3-S1-16s_S93,AR1-P1-S1-16s_S103,Wet,Wet,0.934733333,WetWet
533,MO1-P3-S1-16s_S93,AR1-P2-S1-16s_S104,Wet,Wet,0.952733333,WetWet
534,MO1-P3-S1-16s_S93,AR1-P3-S1-16s_S105,Wet,Wet,0.951733333,WetWet
535,MO1-P3-S1-16s_S93,AR1-P4-S1-16s_S106,Wet,Wet,0.9778,WetWet
536,MO1-P3-S1-16s_S93,AR1-P5-S1-16s_S107,Wet,Wet,0.9882,WetWet
537,MO1-P3-S1-16s_S93,IL1-P1-S1-16s_S78,Wet,Wet,0.907866667,WetWet
538,MO1-P3-S1-16s_S93,IL1-P2-S1-16s_S79,Wet,Wet,0.916,WetWet
539,MO1-P3-S1-16s_S93,IL1-P3-S1-16s_S80,Wet,Wet,0.882866667,WetWet
540,MO1-P3-S1-16s_S93,IL1-P4-S1-16s_S81,Wet,Wet,0.897733333,WetWet
541,MO1-P3-S1-16s_S93,IL1-P5-S1-16s_S82,Wet,Wet,0.927133333,WetWet
542,MO1-P3-S1-16s_S93,IL1-P6-S1-16s_S83,Wet,Wet,0.933866667,WetWet
543,MO1-P3-S1-16s_S93,IN1-P1-S1-16s_S19,Wet,Wet,0.966666667,WetWet
544,MO1-P3-S1-16s_S93,IN1-P2-S1-16s_S20,Wet,Wet,0.9254,WetWet
545,MO1-P3-S1-16s_S93,IN1-P3-S1-16s_S21,Wet,Wet,0.949933333,WetWet
546,MO1-P3-S1-16s_S93,IN1-P4-S1-16s_S22,Wet,Wet,0.919466667,WetWet
547,MO1-P3-S1-16s_S93,IN1-P5-S1-16s_S23,Wet,Wet,0.909733333,WetWet
548,MO1-P3-S1-16s_S93,IN1-P6-S1-16s_S24,Wet,Wet,0.9266,WetWet
549,MO1-P3-S1-16s_S93,LA1-P1-S1-16s_S54,Wet,Wet,0.943666667,WetWet
550,MO1-P3-S1-16s_S93,LA1-P2-S1-16s_S55,Wet,Wet,0.927333333,WetWet
551,MO1-P3-S1-16s_S93,LA1-P3-S1-16s_S56,Wet,Wet,0.946666667,WetWet
552,MO1-P3-S1-16s_S93,LA1-P5-S2-16s_S58,Wet,Wet,0.946133333,WetWet
553,MO1-P3-S1-16s_S93,MI1-P1-S1-16s_S7,Wet,Wet,0.963066667,WetWet
554,MO1-P3-S1-16s_S93,MI1-P2-S1-16s_S8,Wet,Wet,0.963466667,WetWet
555,MO1-P3-S1-16s_S93,MI1-P3-S1-16s_S9,Wet,Wet,0.9362,WetWet
556,MO1-P3-S1-16s_S93,MI1-P4-S1-16s_S10,Wet,Wet,0.9608,WetWet
557,MO1-P3-S1-16s_S93,MI1-P5-S2-16s_S11,Wet,Wet,0.957466667,WetWet
558,MO1-P3-S1-16s_S93,MI1-P6-S2-16s_S12,Wet,Wet,0.973933333,WetWet
559,MO1-P3-S1-16s_S93,MO1-P1-S1-16s_S90,Wet,Wet,0.874066667,WetWet
560,MO1-P3-S1-16s_S93,MO1-P2-S1-16s_S91,Wet,Wet,0.830866667,WetWet
561,MO1-P4-S1-16s_S94,AL1-P1-S1-16s_S25,Wet,Wet,0.945666667,WetWet
562,MO1-P4-S1-16s_S94,AL1-P2-S1-16s_S26,Wet,Wet,0.963,WetWet
563,MO1-P4-S1-16s_S94,AL1-P4-S1-16s_S28,Wet,Wet,0.934533333,WetWet
564,MO1-P4-S1-16s_S94,AL1-P6-S1-16s_S30,Wet,Wet,0.9158,WetWet
565,MO1-P4-S1-16s_S94,AR1-P1-S1-16s_S103,Wet,Wet,0.954666667,WetWet
566,MO1-P4-S1-16s_S94,AR1-P2-S1-16s_S104,Wet,Wet,0.947133333,WetWet
567,MO1-P4-S1-16s_S94,AR1-P3-S1-16s_S105,Wet,Wet,0.9556,WetWet
568,MO1-P4-S1-16s_S94,AR1-P4-S1-16s_S106,Wet,Wet,0.977066667,WetWet
569,MO1-P4-S1-16s_S94,AR1-P5-S1-16s_S107,Wet,Wet,0.9892,WetWet
570,MO1-P4-S1-16s_S94,IL1-P1-S1-16s_S78,Wet,Wet,0.907333333,WetWet
571,MO1-P4-S1-16s_S94,IL1-P2-S1-16s_S79,Wet,Wet,0.905066667,WetWet
572,MO1-P4-S1-16s_S94,IL1-P3-S1-16s_S80,Wet,Wet,0.921333333,WetWet
573,MO1-P4-S1-16s_S94,IL1-P4-S1-16s_S81,Wet,Wet,0.911133333,WetWet
574,MO1-P4-S1-16s_S94,IL1-P5-S1-16s_S82,Wet,Wet,0.941733333,WetWet
575,MO1-P4-S1-16s_S94,IL1-P6-S1-16s_S83,Wet,Wet,0.933,WetWet
576,MO1-P4-S1-16s_S94,IN1-P1-S1-16s_S19,Wet,Wet,0.959333333,WetWet
577,MO1-P4-S1-16s_S94,IN1-P2-S1-16s_S20,Wet,Wet,0.941266667,WetWet
578,MO1-P4-S1-16s_S94,IN1-P3-S1-16s_S21,Wet,Wet,0.954533333,WetWet
579,MO1-P4-S1-16s_S94,IN1-P4-S1-16s_S22,Wet,Wet,0.931666667,WetWet
580,MO1-P4-S1-16s_S94,IN1-P5-S1-16s_S23,Wet,Wet,0.9202,WetWet
581,MO1-P4-S1-16s_S94,IN1-P6-S1-16s_S24,Wet,Wet,0.941466667,WetWet
582,MO1-P4-S1-16s_S94,LA1-P1-S1-16s_S54,Wet,Wet,0.954266667,WetWet
583,MO1-P4-S1-16s_S94,LA1-P2-S1-16s_S55,Wet,Wet,0.944533333,WetWet
584,MO1-P4-S1-16s_S94,LA1-P3-S1-16s_S56,Wet,Wet,0.944533333,WetWet
585,MO1-P4-S1-16s_S94,LA1-P5-S2-16s_S58,Wet,Wet,0.939266667,WetWet
586,MO1-P4-S1-16s_S94,MI1-P1-S1-16s_S7,Wet,Wet,0.967066667,WetWet
587,MO1-P4-S1-16s_S94,MI1-P2-S1-16s_S8,Wet,Wet,0.9718,WetWet
588,MO1-P4-S1-16s_S94,MI1-P3-S1-16s_S9,Wet,Wet,0.9328,WetWet
589,MO1-P4-S1-16s_S94,MI1-P4-S1-16s_S10,Wet,Wet,0.98,WetWet
590,MO1-P4-S1-16s_S94,MI1-P5-S2-16s_S11,Wet,Wet,0.9652,WetWet
591,MO1-P4-S1-16s_S94,MI1-P6-S2-16s_S12,Wet,Wet,0.979333333,WetWet
592,MO1-P4-S1-16s_S94,MO1-P1-S1-16s_S90,Wet,Wet,0.854333333,WetWet
593,MO1-P4-S1-16s_S94,MO1-P2-S1-16s_S91,Wet,Wet,0.859266667,WetWet
594,MO1-P4-S1-16s_S94,MO1-P3-S1-16s_S93,Wet,Wet,0.865266667,WetWet
595,MO1-P5-S1-16s_S95,AL1-P1-S1-16s_S25,Wet,Wet,0.9184,WetWet
596,MO1-P5-S1-16s_S95,AL1-P2-S1-16s_S26,Wet,Wet,0.923666667,WetWet
597,MO1-P5-S1-16s_S95,AL1-P4-S1-16s_S28,Wet,Wet,0.940266667,WetWet
598,MO1-P5-S1-16s_S95,AL1-P6-S1-16s_S30,Wet,Wet,0.918866667,WetWet
599,MO1-P5-S1-16s_S95,AR1-P1-S1-16s_S103,Wet,Wet,0.9398,WetWet
600,MO1-P5-S1-16s_S95,AR1-P2-S1-16s_S104,Wet,Wet,0.939266667,WetWet
601,MO1-P5-S1-16s_S95,AR1-P3-S1-16s_S105,Wet,Wet,0.943733333,WetWet
602,MO1-P5-S1-16s_S95,AR1-P4-S1-16s_S106,Wet,Wet,0.986733333,WetWet
603,MO1-P5-S1-16s_S95,AR1-P5-S1-16s_S107,Wet,Wet,0.9842,WetWet
604,MO1-P5-S1-16s_S95,IL1-P1-S1-16s_S78,Wet,Wet,0.911533333,WetWet
605,MO1-P5-S1-16s_S95,IL1-P2-S1-16s_S79,Wet,Wet,0.88,WetWet
606,MO1-P5-S1-16s_S95,IL1-P3-S1-16s_S80,Wet,Wet,0.912333333,WetWet
607,MO1-P5-S1-16s_S95,IL1-P4-S1-16s_S81,Wet,Wet,0.8912,WetWet
608,MO1-P5-S1-16s_S95,IL1-P5-S1-16s_S82,Wet,Wet,0.939933333,WetWet
609,MO1-P5-S1-16s_S95,IL1-P6-S1-16s_S83,Wet,Wet,0.923333333,WetWet
610,MO1-P5-S1-16s_S95,IN1-P1-S1-16s_S19,Wet,Wet,0.971866667,WetWet
611,MO1-P5-S1-16s_S95,IN1-P2-S1-16s_S20,Wet,Wet,0.926,WetWet
612,MO1-P5-S1-16s_S95,IN1-P3-S1-16s_S21,Wet,Wet,0.939,WetWet
613,MO1-P5-S1-16s_S95,IN1-P4-S1-16s_S22,Wet,Wet,0.907466667,WetWet
614,MO1-P5-S1-16s_S95,IN1-P5-S1-16s_S23,Wet,Wet,0.909466667,WetWet
615,MO1-P5-S1-16s_S95,IN1-P6-S1-16s_S24,Wet,Wet,0.928333333,WetWet
616,MO1-P5-S1-16s_S95,LA1-P1-S1-16s_S54,Wet,Wet,0.922066667,WetWet
617,MO1-P5-S1-16s_S95,LA1-P2-S1-16s_S55,Wet,Wet,0.908333333,WetWet
618,MO1-P5-S1-16s_S95,LA1-P3-S1-16s_S56,Wet,Wet,0.94,WetWet
619,MO1-P5-S1-16s_S95,LA1-P5-S2-16s_S58,Wet,Wet,0.947333333,WetWet
620,MO1-P5-S1-16s_S95,MI1-P1-S1-16s_S7,Wet,Wet,0.965666667,WetWet
621,MO1-P5-S1-16s_S95,MI1-P2-S1-16s_S8,Wet,Wet,0.967933333,WetWet
622,MO1-P5-S1-16s_S95,MI1-P3-S1-16s_S9,Wet,Wet,0.936133333,WetWet
623,MO1-P5-S1-16s_S95,MI1-P4-S1-16s_S10,Wet,Wet,0.971933333,WetWet
624,MO1-P5-S1-16s_S95,MI1-P5-S2-16s_S11,Wet,Wet,0.952933333,WetWet
625,MO1-P5-S1-16s_S95,MI1-P6-S2-16s_S12,Wet,Wet,0.9804,WetWet
626,MO1-P5-S1-16s_S95,MO1-P1-S1-16s_S90,Wet,Wet,0.845,WetWet
627,MO1-P5-S1-16s_S95,MO1-P2-S1-16s_S91,Wet,Wet,0.867533333,WetWet
628,MO1-P5-S1-16s_S95,MO1-P3-S1-16s_S93,Wet,Wet,0.860933333,WetWet
629,MO1-P5-S1-16s_S95,MO1-P4-S1-16s_S94,Wet,Wet,0.855866667,WetWet
630,MO1-P6-S1-16s_S96,AL1-P1-S1-16s_S25,Wet,Wet,0.915666667,WetWet
631,MO1-P6-S1-16s_S96,AL1-P2-S1-16s_S26,Wet,Wet,0.932133333,WetWet
632,MO1-P6-S1-16s_S96,AL1-P4-S1-16s_S28,Wet,Wet,0.936666667,WetWet
633,MO1-P6-S1-16s_S96,AL1-P6-S1-16s_S30,Wet,Wet,0.9056,WetWet
634,MO1-P6-S1-16s_S96,AR1-P1-S1-16s_S103,Wet,Wet,0.954933333,WetWet
635,MO1-P6-S1-16s_S96,AR1-P2-S1-16s_S104,Wet,Wet,0.932466667,WetWet
636,MO1-P6-S1-16s_S96,AR1-P3-S1-16s_S105,Wet,Wet,0.946,WetWet
637,MO1-P6-S1-16s_S96,AR1-P4-S1-16s_S106,Wet,Wet,0.975733333,WetWet
638,MO1-P6-S1-16s_S96,AR1-P5-S1-16s_S107,Wet,Wet,0.989066667,WetWet
639,MO1-P6-S1-16s_S96,IL1-P1-S1-16s_S78,Wet,Wet,0.921733333,WetWet
640,MO1-P6-S1-16s_S96,IL1-P2-S1-16s_S79,Wet,Wet,0.8926,WetWet
641,MO1-P6-S1-16s_S96,IL1-P3-S1-16s_S80,Wet,Wet,0.8882,WetWet
642,MO1-P6-S1-16s_S96,IL1-P4-S1-16s_S81,Wet,Wet,0.8658,WetWet
643,MO1-P6-S1-16s_S96,IL1-P5-S1-16s_S82,Wet,Wet,0.9412,WetWet
644,MO1-P6-S1-16s_S96,IL1-P6-S1-16s_S83,Wet,Wet,0.921066667,WetWet
645,MO1-P6-S1-16s_S96,IN1-P1-S1-16s_S19,Wet,Wet,0.966666667,WetWet
646,MO1-P6-S1-16s_S96,IN1-P2-S1-16s_S20,Wet,Wet,0.9116,WetWet
647,MO1-P6-S1-16s_S96,IN1-P3-S1-16s_S21,Wet,Wet,0.937666667,WetWet
648,MO1-P6-S1-16s_S96,IN1-P4-S1-16s_S22,Wet,Wet,0.894333333,WetWet
649,MO1-P6-S1-16s_S96,IN1-P5-S1-16s_S23,Wet,Wet,0.888866667,WetWet
650,MO1-P6-S1-16s_S96,IN1-P6-S1-16s_S24,Wet,Wet,0.908533333,WetWet
651,MO1-P6-S1-16s_S96,LA1-P1-S1-16s_S54,Wet,Wet,0.9344,WetWet
652,MO1-P6-S1-16s_S96,LA1-P2-S1-16s_S55,Wet,Wet,0.896866667,WetWet
653,MO1-P6-S1-16s_S96,LA1-P3-S1-16s_S56,Wet,Wet,0.9212,WetWet
654,MO1-P6-S1-16s_S96,LA1-P5-S2-16s_S58,Wet,Wet,0.934466667,WetWet
655,MO1-P6-S1-16s_S96,MI1-P1-S1-16s_S7,Wet,Wet,0.963466667,WetWet
656,MO1-P6-S1-16s_S96,MI1-P2-S1-16s_S8,Wet,Wet,0.9712,WetWet
657,MO1-P6-S1-16s_S96,MI1-P3-S1-16s_S9,Wet,Wet,0.9458,WetWet
658,MO1-P6-S1-16s_S96,MI1-P4-S1-16s_S10,Wet,Wet,0.977066667,WetWet
659,MO1-P6-S1-16s_S96,MI1-P5-S2-16s_S11,Wet,Wet,0.950866667,WetWet
660,MO1-P6-S1-16s_S96,MI1-P6-S2-16s_S12,Wet,Wet,0.986,WetWet
661,MO1-P6-S1-16s_S96,MO1-P1-S1-16s_S90,Wet,Wet,0.8386,WetWet
662,MO1-P6-S1-16s_S96,MO1-P2-S1-16s_S91,Wet,Wet,0.866,WetWet
663,MO1-P6-S1-16s_S96,MO1-P3-S1-16s_S93,Wet,Wet,0.861466667,WetWet
664,MO1-P6-S1-16s_S96,MO1-P4-S1-16s_S94,Wet,Wet,0.865466667,WetWet
665,MO1-P6-S1-16s_S96,MO1-P5-S1-16s_S95,Wet,Wet,0.854266667,WetWet
666,MS1-P4-S1-16s_S33,AL1-P1-S1-16s_S25,Wet,Wet,0.9384,WetWet
667,MS1-P4-S1-16s_S33,AL1-P2-S1-16s_S26,Wet,Wet,0.913,WetWet
668,MS1-P4-S1-16s_S33,AL1-P4-S1-16s_S28,Wet,Wet,0.931466667,WetWet
669,MS1-P4-S1-16s_S33,AL1-P6-S1-16s_S30,Wet,Wet,0.935066667,WetWet
670,MS1-P4-S1-16s_S33,AR1-P1-S1-16s_S103,Wet,Wet,0.962133333,WetWet
671,MS1-P4-S1-16s_S33,AR1-P2-S1-16s_S104,Wet,Wet,0.9672,WetWet
672,MS1-P4-S1-16s_S33,AR1-P3-S1-16s_S105,Wet,Wet,0.974866667,WetWet
673,MS1-P4-S1-16s_S33,AR1-P4-S1-16s_S106,Wet,Wet,0.983866667,WetWet
674,MS1-P4-S1-16s_S33,AR1-P5-S1-16s_S107,Wet,Wet,0.989933333,WetWet
675,MS1-P4-S1-16s_S33,IL1-P1-S1-16s_S78,Wet,Wet,0.925533333,WetWet
676,MS1-P4-S1-16s_S33,IL1-P2-S1-16s_S79,Wet,Wet,0.925666667,WetWet
677,MS1-P4-S1-16s_S33,IL1-P3-S1-16s_S80,Wet,Wet,0.934866667,WetWet
678,MS1-P4-S1-16s_S33,IL1-P4-S1-16s_S81,Wet,Wet,0.925866667,WetWet
679,MS1-P4-S1-16s_S33,IL1-P5-S1-16s_S82,Wet,Wet,0.9534,WetWet
680,MS1-P4-S1-16s_S33,IL1-P6-S1-16s_S83,Wet,Wet,0.936066667,WetWet
681,MS1-P4-S1-16s_S33,IN1-P1-S1-16s_S19,Wet,Wet,0.9782,WetWet
682,MS1-P4-S1-16s_S33,IN1-P2-S1-16s_S20,Wet,Wet,0.953466667,WetWet
683,MS1-P4-S1-16s_S33,IN1-P3-S1-16s_S21,Wet,Wet,0.9718,WetWet
684,MS1-P4-S1-16s_S33,IN1-P4-S1-16s_S22,Wet,Wet,0.926266667,WetWet
685,MS1-P4-S1-16s_S33,IN1-P5-S1-16s_S23,Wet,Wet,0.947866667,WetWet
686,MS1-P4-S1-16s_S33,IN1-P6-S1-16s_S24,Wet,Wet,0.947066667,WetWet
687,MS1-P4-S1-16s_S33,LA1-P1-S1-16s_S54,Wet,Wet,0.956,WetWet
688,MS1-P4-S1-16s_S33,LA1-P2-S1-16s_S55,Wet,Wet,0.9112,WetWet
