,SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,Type
2432,CO1-P2-S1-16s_S43,AL1-P2-S1-16s_S26,Dry,Wet,0.988,DryWet,Soil
2433,CO1-P2-S1-16s_S43,AL1-P4-S1-16s_S28,Dry,Wet,0.9902,DryWet,Soil
2434,CO1-P2-S1-16s_S43,AL1-P6-S1-16s_S30,Dry,Wet,0.989666667,DryWet,Soil
2497,CO1-P3-S1-16s_S44,AL1-P1-S1-16s_S25,Dry,Wet,0.995266667,DryWet,Soil
2498,CO1-P3-S1-16s_S44,AL1-P2-S1-16s_S26,Dry,Wet,0.988733333,DryWet,Soil
2499,CO1-P3-S1-16s_S44,AL1-P4-S1-16s_S28,Dry,Wet,0.994666667,DryWet,Soil
2500,CO1-P3-S1-16s_S44,AL1-P6-S1-16s_S30,Dry,Wet,0.996733333,DryWet,Soil
2563,CO1-P4-S1-16s_S45,AL1-P1-S1-16s_S25,Dry,Wet,0.967133333,DryWet,Soil
2564,CO1-P4-S1-16s_S45,AL1-P2-S1-16s_S26,Dry,Wet,0.977466667,DryWet,Soil
2565,CO1-P4-S1-16s_S45,AL1-P4-S1-16s_S28,Dry,Wet,0.975866667,DryWet,Soil
2566,CO1-P4-S1-16s_S45,AL1-P6-S1-16s_S30,Dry,Wet,0.984133333,DryWet,Soil
2629,CO1-P5-S1-16s_S46,AL1-P1-S1-16s_S25,Dry,Wet,0.9828,DryWet,Soil
2630,CO1-P5-S1-16s_S46,AL1-P2-S1-16s_S26,Dry,Wet,0.988,DryWet,Soil
2631,CO1-P5-S1-16s_S46,AL1-P4-S1-16s_S28,Dry,Wet,0.9696,DryWet,Soil
2632,CO1-P5-S1-16s_S46,AL1-P6-S1-16s_S30,Dry,Wet,0.979066667,DryWet,Soil
2695,CO1-P6-S1-16s_S47,AL1-P1-S1-16s_S25,Dry,Wet,0.9858,DryWet,Soil
2696,CO1-P6-S1-16s_S47,AL1-P2-S1-16s_S26,Dry,Wet,0.991666667,DryWet,Soil
2697,CO1-P6-S1-16s_S47,AL1-P4-S1-16s_S28,Dry,Wet,0.992266667,DryWet,Soil
2698,CO1-P6-S1-16s_S47,AL1-P6-S1-16s_S30,Dry,Wet,0.9852,DryWet,Soil
4609,NM1-P1-S1-16s_S36,AL1-P1-S1-16s_S25,Dry,Wet,0.990333333,DryWet,Soil
4610,NM1-P1-S1-16s_S36,AL1-P2-S1-16s_S26,Dry,Wet,0.991333333,DryWet,Soil
4611,NM1-P1-S1-16s_S36,AL1-P4-S1-16s_S28,Dry,Wet,0.9812,DryWet,Soil
4612,NM1-P1-S1-16s_S36,AL1-P6-S1-16s_S30,Dry,Wet,0.987066667,DryWet,Soil
4675,NM1-P2-S1-16s_S37,AL1-P1-S1-16s_S25,Dry,Wet,0.970066667,DryWet,Soil
4676,NM1-P2-S1-16s_S37,AL1-P2-S1-16s_S26,Dry,Wet,0.9838,DryWet,Soil
4677,NM1-P2-S1-16s_S37,AL1-P4-S1-16s_S28,Dry,Wet,0.9776,DryWet,Soil
4678,NM1-P2-S1-16s_S37,AL1-P6-S1-16s_S30,Dry,Wet,0.978533333,DryWet,Soil
4741,NM1-P3-S1-16s_S38,AL1-P1-S1-16s_S25,Dry,Wet,0.983533333,DryWet,Soil
4742,NM1-P3-S1-16s_S38,AL1-P2-S1-16s_S26,Dry,Wet,0.991,DryWet,Soil
4743,NM1-P3-S1-16s_S38,AL1-P4-S1-16s_S28,Dry,Wet,0.9782,DryWet,Soil
4744,NM1-P3-S1-16s_S38,AL1-P6-S1-16s_S30,Dry,Wet,0.987266667,DryWet,Soil
4807,NM1-P4-S1-16s_S39,AL1-P1-S1-16s_S25,Dry,Wet,0.983933333,DryWet,Soil
4808,NM1-P4-S1-16s_S39,AL1-P2-S1-16s_S26,Dry,Wet,0.9906,DryWet,Soil
4809,NM1-P4-S1-16s_S39,AL1-P4-S1-16s_S28,Dry,Wet,0.984933333,DryWet,Soil
4810,NM1-P4-S1-16s_S39,AL1-P6-S1-16s_S30,Dry,Wet,0.987266667,DryWet,Soil
4873,NM1-P5-S1-16s_S40,AL1-P1-S1-16s_S25,Dry,Wet,0.974066667,DryWet,Soil
4874,NM1-P5-S1-16s_S40,AL1-P2-S1-16s_S26,Dry,Wet,0.984466667,DryWet,Soil
4875,NM1-P5-S1-16s_S40,AL1-P4-S1-16s_S28,Dry,Wet,0.983866667,DryWet,Soil
4876,NM1-P5-S1-16s_S40,AL1-P6-S1-16s_S30,Dry,Wet,0.985933333,DryWet,Soil
4939,NM1-P6-S1-16s_S41,AL1-P1-S1-16s_S25,Dry,Wet,0.989266667,DryWet,Soil
4940,NM1-P6-S1-16s_S41,AL1-P2-S1-16s_S26,Dry,Wet,0.996066667,DryWet,Soil
4941,NM1-P6-S1-16s_S41,AL1-P4-S1-16s_S28,Dry,Wet,0.974466667,DryWet,Soil
4942,NM1-P6-S1-16s_S41,AL1-P6-S1-16s_S30,Dry,Wet,0.995866667,DryWet,Soil
3442,MT1-P1-S1-16s_S139,LA1-P1-S1-16s_S54,Dry,Wet,0.994533333,DryWet,Soil
3443,MT1-P1-S1-16s_S139,LA1-P2-S1-16s_S55,Dry,Wet,0.9794,DryWet,Soil
3444,MT1-P1-S1-16s_S139,LA1-P3-S1-16s_S56,Dry,Wet,0.998066667,DryWet,Soil
3445,MT1-P1-S1-16s_S139,LA1-P5-S2-16s_S58,Dry,Wet,1,DryWet,Soil
3508,MT1-P2-S1-16s_S140,LA1-P1-S1-16s_S54,Dry,Wet,0.982,DryWet,Soil
3509,MT1-P2-S1-16s_S140,LA1-P2-S1-16s_S55,Dry,Wet,0.9764,DryWet,Soil
3510,MT1-P2-S1-16s_S140,LA1-P3-S1-16s_S56,Dry,Wet,0.9858,DryWet,Soil
3511,MT1-P2-S1-16s_S140,LA1-P5-S2-16s_S58,Dry,Wet,0.982333333,DryWet,Soil
3574,MT1-P3-S1-16s_S141,LA1-P1-S1-16s_S54,Dry,Wet,0.989133333,DryWet,Soil
3575,MT1-P3-S1-16s_S141,LA1-P2-S1-16s_S55,Dry,Wet,0.981533333,DryWet,Soil
3576,MT1-P3-S1-16s_S141,LA1-P3-S1-16s_S56,Dry,Wet,0.9928,DryWet,Soil
3577,MT1-P3-S1-16s_S141,LA1-P5-S2-16s_S58,Dry,Wet,0.988133333,DryWet,Soil
3640,MT1-P4-S1-16s_S142,LA1-P1-S1-16s_S54,Dry,Wet,0.986066667,DryWet,Soil
3641,MT1-P4-S1-16s_S142,LA1-P2-S1-16s_S55,Dry,Wet,0.9808,DryWet,Soil
3642,MT1-P4-S1-16s_S142,LA1-P3-S1-16s_S56,Dry,Wet,0.988866667,DryWet,Soil
3643,MT1-P4-S1-16s_S142,LA1-P5-S2-16s_S58,Dry,Wet,0.9924,DryWet,Soil
3706,MT1-P5-S1-16s_S143,LA1-P1-S1-16s_S54,Dry,Wet,0.983133333,DryWet,Soil
3707,MT1-P5-S1-16s_S143,LA1-P2-S1-16s_S55,Dry,Wet,0.9812,DryWet,Soil
3708,MT1-P5-S1-16s_S143,LA1-P3-S1-16s_S56,Dry,Wet,0.978933333,DryWet,Soil
3709,MT1-P5-S1-16s_S143,LA1-P5-S2-16s_S58,Dry,Wet,0.979333333,DryWet,Soil
3772,MT1-P6-S1-16s_S144,LA1-P1-S1-16s_S54,Dry,Wet,0.982,DryWet,Soil
3773,MT1-P6-S1-16s_S144,LA1-P2-S1-16s_S55,Dry,Wet,0.979933333,DryWet,Soil
3774,MT1-P6-S1-16s_S144,LA1-P3-S1-16s_S56,Dry,Wet,0.986533333,DryWet,Soil
3775,MT1-P6-S1-16s_S144,LA1-P5-S2-16s_S58,Dry,Wet,0.987533333,DryWet,Soil
5422,SD1-P1-S1-16s_S121,LA1-P1-S1-16s_S54,Dry,Wet,0.978466667,DryWet,Soil
5423,SD1-P1-S1-16s_S121,LA1-P2-S1-16s_S55,Dry,Wet,0.977,DryWet,Soil
5424,SD1-P1-S1-16s_S121,LA1-P3-S1-16s_S56,Dry,Wet,0.9876,DryWet,Soil
5425,SD1-P1-S1-16s_S121,LA1-P5-S2-16s_S58,Dry,Wet,0.982733333,DryWet,Soil
5488,SD1-P2-S1-16s_S122,LA1-P1-S1-16s_S54,Dry,Wet,0.9836,DryWet,Soil
5489,SD1-P2-S1-16s_S122,LA1-P2-S1-16s_S55,Dry,Wet,0.971533333,DryWet,Soil
5490,SD1-P2-S1-16s_S122,LA1-P3-S1-16s_S56,Dry,Wet,0.984133333,DryWet,Soil
5491,SD1-P2-S1-16s_S122,LA1-P5-S2-16s_S58,Dry,Wet,0.9746,DryWet,Soil
5554,SD1-P5-S1-16s_S125,LA1-P1-S1-16s_S54,Dry,Wet,0.9804,DryWet,Soil
5555,SD1-P5-S1-16s_S125,LA1-P2-S1-16s_S55,Dry,Wet,0.976466667,DryWet,Soil
5556,SD1-P5-S1-16s_S125,LA1-P3-S1-16s_S56,Dry,Wet,0.976466667,DryWet,Soil
5557,SD1-P5-S1-16s_S125,LA1-P5-S2-16s_S58,Dry,Wet,0.9796,DryWet,Soil
3421,MT1-P1-S1-16s_S139,AL1-P1-S1-16s_S25,Dry,Wet,0.986066667,DryWet,Soil
3422,MT1-P1-S1-16s_S139,AL1-P2-S1-16s_S26,Dry,Wet,0.980933333,DryWet,Soil
3423,MT1-P1-S1-16s_S139,AL1-P4-S1-16s_S28,Dry,Wet,0.9828,DryWet,Soil
3424,MT1-P1-S1-16s_S139,AL1-P6-S1-16s_S30,Dry,Wet,0.983,DryWet,Soil
3487,MT1-P2-S1-16s_S140,AL1-P1-S1-16s_S25,Dry,Wet,0.953333333,DryWet,Soil
3488,MT1-P2-S1-16s_S140,AL1-P2-S1-16s_S26,Dry,Wet,0.970066667,DryWet,Soil
3489,MT1-P2-S1-16s_S140,AL1-P4-S1-16s_S28,Dry,Wet,0.9706,DryWet,Soil
3490,MT1-P2-S1-16s_S140,AL1-P6-S1-16s_S30,Dry,Wet,0.965533333,DryWet,Soil
3553,MT1-P3-S1-16s_S141,AL1-P1-S1-16s_S25,Dry,Wet,0.9792,DryWet,Soil
3554,MT1-P3-S1-16s_S141,AL1-P2-S1-16s_S26,Dry,Wet,0.9742,DryWet,Soil
3555,MT1-P3-S1-16s_S141,AL1-P4-S1-16s_S28,Dry,Wet,0.9766,DryWet,Soil
3556,MT1-P3-S1-16s_S141,AL1-P6-S1-16s_S30,Dry,Wet,0.9854,DryWet,Soil
3619,MT1-P4-S1-16s_S142,AL1-P1-S1-16s_S25,Dry,Wet,0.960866667,DryWet,Soil
3620,MT1-P4-S1-16s_S142,AL1-P2-S1-16s_S26,Dry,Wet,0.973933333,DryWet,Soil
3621,MT1-P4-S1-16s_S142,AL1-P4-S1-16s_S28,Dry,Wet,0.967333333,DryWet,Soil
3622,MT1-P4-S1-16s_S142,AL1-P6-S1-16s_S30,Dry,Wet,0.969733333,DryWet,Soil
3685,MT1-P5-S1-16s_S143,AL1-P1-S1-16s_S25,Dry,Wet,0.978,DryWet,Soil
3686,MT1-P5-S1-16s_S143,AL1-P2-S1-16s_S26,Dry,Wet,0.975,DryWet,Soil
3687,MT1-P5-S1-16s_S143,AL1-P4-S1-16s_S28,Dry,Wet,0.978133333,DryWet,Soil
3688,MT1-P5-S1-16s_S143,AL1-P6-S1-16s_S30,Dry,Wet,0.972066667,DryWet,Soil
3751,MT1-P6-S1-16s_S144,AL1-P1-S1-16s_S25,Dry,Wet,0.9724,DryWet,Soil
3752,MT1-P6-S1-16s_S144,AL1-P2-S1-16s_S26,Dry,Wet,0.983133333,DryWet,Soil
3753,MT1-P6-S1-16s_S144,AL1-P4-S1-16s_S28,Dry,Wet,0.974733333,DryWet,Soil
3754,MT1-P6-S1-16s_S144,AL1-P6-S1-16s_S30,Dry,Wet,0.963266667,DryWet,Soil
5401,SD1-P1-S1-16s_S121,AL1-P1-S1-16s_S25,Dry,Wet,0.975866667,DryWet,Soil
5402,SD1-P1-S1-16s_S121,AL1-P2-S1-16s_S26,Dry,Wet,0.966733333,DryWet,Soil
5403,SD1-P1-S1-16s_S121,AL1-P4-S1-16s_S28,Dry,Wet,0.965666667,DryWet,Soil
5404,SD1-P1-S1-16s_S121,AL1-P6-S1-16s_S30,Dry,Wet,0.9694,DryWet,Soil
5467,SD1-P2-S1-16s_S122,AL1-P1-S1-16s_S25,Dry,Wet,0.975066667,DryWet,Soil
5468,SD1-P2-S1-16s_S122,AL1-P2-S1-16s_S26,Dry,Wet,0.971066667,DryWet,Soil
5469,SD1-P2-S1-16s_S122,AL1-P4-S1-16s_S28,Dry,Wet,0.963333333,DryWet,Soil
5470,SD1-P2-S1-16s_S122,AL1-P6-S1-16s_S30,Dry,Wet,0.968866667,DryWet,Soil
5533,SD1-P5-S1-16s_S125,AL1-P1-S1-16s_S25,Dry,Wet,0.9676,DryWet,Soil
5534,SD1-P5-S1-16s_S125,AL1-P2-S1-16s_S26,Dry,Wet,0.968866667,DryWet,Soil
5535,SD1-P5-S1-16s_S125,AL1-P4-S1-16s_S28,Dry,Wet,0.958066667,DryWet,Soil
5536,SD1-P5-S1-16s_S125,AL1-P6-S1-16s_S30,Dry,Wet,0.9508,DryWet,Soil
3854,ND1-P1-S1-16s_S145,MS1-P4-S1-16s_S33,Dry,Wet,0.992066667,DryWet,Soil
3855,ND1-P1-S1-16s_S145,MS1-P5-S1-16s_S34,Dry,Wet,0.9922,DryWet,Soil
3856,ND1-P1-S1-16s_S145,MS1-P6-S1-16s_S35,Dry,Wet,0.978333333,DryWet,Soil
3920,ND1-P2-S1-16s_S146,MS1-P4-S1-16s_S33,Dry,Wet,0.992933333,DryWet,Soil
3921,ND1-P2-S1-16s_S146,MS1-P5-S1-16s_S34,Dry,Wet,0.989733333,DryWet,Soil
3922,ND1-P2-S1-16s_S146,MS1-P6-S1-16s_S35,Dry,Wet,0.985066667,DryWet,Soil
3986,ND1-P3-S1-16s_S147,MS1-P4-S1-16s_S33,Dry,Wet,0.995466667,DryWet,Soil
3987,ND1-P3-S1-16s_S147,MS1-P5-S1-16s_S34,Dry,Wet,0.996666667,DryWet,Soil
3988,ND1-P3-S1-16s_S147,MS1-P6-S1-16s_S35,Dry,Wet,0.9932,DryWet,Soil
4052,ND1-P4-S1-16s_S148,MS1-P4-S1-16s_S33,Dry,Wet,0.9928,DryWet,Soil
4053,ND1-P4-S1-16s_S148,MS1-P5-S1-16s_S34,Dry,Wet,0.992933333,DryWet,Soil
4054,ND1-P4-S1-16s_S148,MS1-P6-S1-16s_S35,Dry,Wet,0.978,DryWet,Soil
4118,ND1-P5-S1-16s_S149,MS1-P4-S1-16s_S33,Dry,Wet,0.991133333,DryWet,Soil
4119,ND1-P5-S1-16s_S149,MS1-P5-S1-16s_S34,Dry,Wet,0.994266667,DryWet,Soil
4120,ND1-P5-S1-16s_S149,MS1-P6-S1-16s_S35,Dry,Wet,0.991133333,DryWet,Soil
4184,ND1-P6-S1-16s_S150,MS1-P4-S1-16s_S33,Dry,Wet,0.993066667,DryWet,Soil
4185,ND1-P6-S1-16s_S150,MS1-P5-S1-16s_S34,Dry,Wet,0.9836,DryWet,Soil
4186,ND1-P6-S1-16s_S150,MS1-P6-S1-16s_S35,Dry,Wet,0.981533333,DryWet,Soil
2417,CO1-P1-S1-16s_S42,TX1-P5-S1-16s_S64,Dry,Wet,0.981933333,DryWet,Soil
2418,CO1-P1-S1-16s_S42,TX1-P6-S1-16s_S65,Dry,Wet,0.9772,DryWet,Soil
2483,CO1-P2-S1-16s_S43,TX1-P5-S1-16s_S64,Dry,Wet,0.989666667,DryWet,Soil
2484,CO1-P2-S1-16s_S43,TX1-P6-S1-16s_S65,Dry,Wet,0.9792,DryWet,Soil
2549,CO1-P3-S1-16s_S44,TX1-P5-S1-16s_S64,Dry,Wet,0.990933333,DryWet,Soil
2550,CO1-P3-S1-16s_S44,TX1-P6-S1-16s_S65,Dry,Wet,0.9838,DryWet,Soil
2615,CO1-P4-S1-16s_S45,TX1-P5-S1-16s_S64,Dry,Wet,0.981266667,DryWet,Soil
2616,CO1-P4-S1-16s_S45,TX1-P6-S1-16s_S65,Dry,Wet,0.985266667,DryWet,Soil
2681,CO1-P5-S1-16s_S46,TX1-P5-S1-16s_S64,Dry,Wet,0.992933333,DryWet,Soil
2682,CO1-P5-S1-16s_S46,TX1-P6-S1-16s_S65,Dry,Wet,0.983466667,DryWet,Soil
2747,CO1-P6-S1-16s_S47,TX1-P5-S1-16s_S64,Dry,Wet,0.990133333,DryWet,Soil
2748,CO1-P6-S1-16s_S47,TX1-P6-S1-16s_S65,Dry,Wet,0.981133333,DryWet,Soil
3871,ND1-P1-S1-16s_S145,TX2-P1-S1-16s_S72,Dry,Wet,0.987466667,DryWet,Soil
3872,ND1-P1-S1-16s_S145,TX2-P2-S1-16s_S73,Dry,Wet,0.979466667,DryWet,Soil
3873,ND1-P1-S1-16s_S145,TX2-P3-S1-16s_S74,Dry,Wet,0.995066667,DryWet,Soil
3874,ND1-P1-S1-16s_S145,TX2-P4-S1-16s_S75,Dry,Wet,0.987266667,DryWet,Soil
3875,ND1-P1-S1-16s_S145,TX2-P5-S1-16s_S76,Dry,Wet,0.986733333,DryWet,Soil
3876,ND1-P1-S1-16s_S145,TX2-P6-S2-16s_S77,Dry,Wet,0.991533333,DryWet,Soil
3937,ND1-P2-S1-16s_S146,TX2-P1-S1-16s_S72,Dry,Wet,0.9724,DryWet,Soil
3938,ND1-P2-S1-16s_S146,TX2-P2-S1-16s_S73,Dry,Wet,0.977333333,DryWet,Soil
3939,ND1-P2-S1-16s_S146,TX2-P3-S1-16s_S74,Dry,Wet,0.977733333,DryWet,Soil
3940,ND1-P2-S1-16s_S146,TX2-P4-S1-16s_S75,Dry,Wet,0.9728,DryWet,Soil
3941,ND1-P2-S1-16s_S146,TX2-P5-S1-16s_S76,Dry,Wet,0.981333333,DryWet,Soil
3942,ND1-P2-S1-16s_S146,TX2-P6-S2-16s_S77,Dry,Wet,0.971466667,DryWet,Soil
4003,ND1-P3-S1-16s_S147,TX2-P1-S1-16s_S72,Dry,Wet,0.9954,DryWet,Soil
4004,ND1-P3-S1-16s_S147,TX2-P2-S1-16s_S73,Dry,Wet,0.975466667,DryWet,Soil
4005,ND1-P3-S1-16s_S147,TX2-P3-S1-16s_S74,Dry,Wet,0.996666667,DryWet,Soil
4006,ND1-P3-S1-16s_S147,TX2-P4-S1-16s_S75,Dry,Wet,0.993133333,DryWet,Soil
4007,ND1-P3-S1-16s_S147,TX2-P5-S1-16s_S76,Dry,Wet,0.990266667,DryWet,Soil
4008,ND1-P3-S1-16s_S147,TX2-P6-S2-16s_S77,Dry,Wet,0.9826,DryWet,Soil
4069,ND1-P4-S1-16s_S148,TX2-P1-S1-16s_S72,Dry,Wet,0.9814,DryWet,Soil
4070,ND1-P4-S1-16s_S148,TX2-P2-S1-16s_S73,Dry,Wet,0.9748,DryWet,Soil
4071,ND1-P4-S1-16s_S148,TX2-P3-S1-16s_S74,Dry,Wet,0.981266667,DryWet,Soil
4072,ND1-P4-S1-16s_S148,TX2-P4-S1-16s_S75,Dry,Wet,0.971533333,DryWet,Soil
4073,ND1-P4-S1-16s_S148,TX2-P5-S1-16s_S76,Dry,Wet,0.9824,DryWet,Soil
4074,ND1-P4-S1-16s_S148,TX2-P6-S2-16s_S77,Dry,Wet,0.9754,DryWet,Soil
4135,ND1-P5-S1-16s_S149,TX2-P1-S1-16s_S72,Dry,Wet,0.988733333,DryWet,Soil
4136,ND1-P5-S1-16s_S149,TX2-P2-S1-16s_S73,Dry,Wet,0.989266667,DryWet,Soil
4137,ND1-P5-S1-16s_S149,TX2-P3-S1-16s_S74,Dry,Wet,0.992733333,DryWet,Soil
4138,ND1-P5-S1-16s_S149,TX2-P4-S1-16s_S75,Dry,Wet,0.9798,DryWet,Soil
4139,ND1-P5-S1-16s_S149,TX2-P5-S1-16s_S76,Dry,Wet,0.988466667,DryWet,Soil
4140,ND1-P5-S1-16s_S149,TX2-P6-S2-16s_S77,Dry,Wet,0.990333333,DryWet,Soil
4201,ND1-P6-S1-16s_S150,TX2-P1-S1-16s_S72,Dry,Wet,0.992133333,DryWet,Soil
4202,ND1-P6-S1-16s_S150,TX2-P2-S1-16s_S73,Dry,Wet,0.985466667,DryWet,Soil
4203,ND1-P6-S1-16s_S150,TX2-P3-S1-16s_S74,Dry,Wet,0.9906,DryWet,Soil
4204,ND1-P6-S1-16s_S150,TX2-P4-S1-16s_S75,Dry,Wet,0.991066667,DryWet,Soil
4205,ND1-P6-S1-16s_S150,TX2-P5-S1-16s_S76,Dry,Wet,0.989266667,DryWet,Soil
4206,ND1-P6-S1-16s_S150,TX2-P6-S2-16s_S77,Dry,Wet,0.979333333,DryWet,Soil
4661,NM1-P1-S1-16s_S36,TX1-P5-S1-16s_S64,Dry,Wet,0.995866667,DryWet,Soil
4662,NM1-P1-S1-16s_S36,TX1-P6-S1-16s_S65,Dry,Wet,0.994933333,DryWet,Soil
4727,NM1-P2-S1-16s_S37,TX1-P5-S1-16s_S64,Dry,Wet,0.977666667,DryWet,Soil
4728,NM1-P2-S1-16s_S37,TX1-P6-S1-16s_S65,Dry,Wet,0.981733333,DryWet,Soil
4793,NM1-P3-S1-16s_S38,TX1-P5-S1-16s_S64,Dry,Wet,0.981266667,DryWet,Soil
4794,NM1-P3-S1-16s_S38,TX1-P6-S1-16s_S65,Dry,Wet,0.9914,DryWet,Soil
4859,NM1-P4-S1-16s_S39,TX1-P5-S1-16s_S64,Dry,Wet,0.9726,DryWet,Soil
4860,NM1-P4-S1-16s_S39,TX1-P6-S1-16s_S65,Dry,Wet,0.980933333,DryWet,Soil
4925,NM1-P5-S1-16s_S40,TX1-P5-S1-16s_S64,Dry,Wet,0.9856,DryWet,Soil
4926,NM1-P5-S1-16s_S40,TX1-P6-S1-16s_S65,Dry,Wet,0.980666667,DryWet,Soil
4991,NM1-P6-S1-16s_S41,TX1-P5-S1-16s_S64,Dry,Wet,0.990066667,DryWet,Soil
4992,NM1-P6-S1-16s_S41,TX1-P6-S1-16s_S65,Dry,Wet,0.991666667,DryWet,Soil
2798,KS2-P2-S1-16s_S128,MS1-P4-S1-16s_S33,Dry,Wet,0.988533333,DryWet,Soil
2799,KS2-P2-S1-16s_S128,MS1-P5-S1-16s_S34,Dry,Wet,0.987466667,DryWet,Soil
2800,KS2-P2-S1-16s_S128,MS1-P6-S1-16s_S35,Dry,Wet,0.9858,DryWet,Soil
2864,KS2-P3-S1-16s_S129,MS1-P4-S1-16s_S33,Dry,Wet,0.993733333,DryWet,Soil
2865,KS2-P3-S1-16s_S129,MS1-P5-S1-16s_S34,Dry,Wet,0.992466667,DryWet,Soil
2866,KS2-P3-S1-16s_S129,MS1-P6-S1-16s_S35,Dry,Wet,0.9892,DryWet,Soil
2930,KS2-P4-S1-16s_S130,MS1-P4-S1-16s_S33,Dry,Wet,0.993333333,DryWet,Soil
2931,KS2-P4-S1-16s_S130,MS1-P5-S1-16s_S34,Dry,Wet,0.973666667,DryWet,Soil
2932,KS2-P4-S1-16s_S130,MS1-P6-S1-16s_S35,Dry,Wet,0.979866667,DryWet,Soil
2996,KS2-P5-S1-16s_S131,MS1-P4-S1-16s_S33,Dry,Wet,0.9912,DryWet,Soil
2997,KS2-P5-S1-16s_S131,MS1-P5-S1-16s_S34,Dry,Wet,0.986,DryWet,Soil
2998,KS2-P5-S1-16s_S131,MS1-P6-S1-16s_S35,Dry,Wet,0.983533333,DryWet,Soil
2815,KS2-P2-S1-16s_S128,TX2-P1-S1-16s_S72,Dry,Wet,0.979333333,DryWet,Soil
2816,KS2-P2-S1-16s_S128,TX2-P2-S1-16s_S73,Dry,Wet,0.969266667,DryWet,Soil
2817,KS2-P2-S1-16s_S128,TX2-P3-S1-16s_S74,Dry,Wet,0.984933333,DryWet,Soil
2818,KS2-P2-S1-16s_S128,TX2-P4-S1-16s_S75,Dry,Wet,0.979466667,DryWet,Soil
2819,KS2-P2-S1-16s_S128,TX2-P5-S1-16s_S76,Dry,Wet,0.977933333,DryWet,Soil
2820,KS2-P2-S1-16s_S128,TX2-P6-S2-16s_S77,Dry,Wet,0.978866667,DryWet,Soil
2881,KS2-P3-S1-16s_S129,TX2-P1-S1-16s_S72,Dry,Wet,0.991066667,DryWet,Soil
2882,KS2-P3-S1-16s_S129,TX2-P2-S1-16s_S73,Dry,Wet,0.987466667,DryWet,Soil
2883,KS2-P3-S1-16s_S129,TX2-P3-S1-16s_S74,Dry,Wet,0.993133333,DryWet,Soil
2884,KS2-P3-S1-16s_S129,TX2-P4-S1-16s_S75,Dry,Wet,0.992266667,DryWet,Soil
2885,KS2-P3-S1-16s_S129,TX2-P5-S1-16s_S76,Dry,Wet,0.9884,DryWet,Soil
2886,KS2-P3-S1-16s_S129,TX2-P6-S2-16s_S77,Dry,Wet,0.991066667,DryWet,Soil
2947,KS2-P4-S1-16s_S130,TX2-P1-S1-16s_S72,Dry,Wet,0.9742,DryWet,Soil
2948,KS2-P4-S1-16s_S130,TX2-P2-S1-16s_S73,Dry,Wet,0.979733333,DryWet,Soil
2949,KS2-P4-S1-16s_S130,TX2-P3-S1-16s_S74,Dry,Wet,0.980133333,DryWet,Soil
2950,KS2-P4-S1-16s_S130,TX2-P4-S1-16s_S75,Dry,Wet,0.980666667,DryWet,Soil
2951,KS2-P4-S1-16s_S130,TX2-P5-S1-16s_S76,Dry,Wet,0.984333333,DryWet,Soil
2952,KS2-P4-S1-16s_S130,TX2-P6-S2-16s_S77,Dry,Wet,0.984933333,DryWet,Soil
3013,KS2-P5-S1-16s_S131,TX2-P1-S1-16s_S72,Dry,Wet,0.978266667,DryWet,Soil
3014,KS2-P5-S1-16s_S131,TX2-P2-S1-16s_S73,Dry,Wet,0.973066667,DryWet,Soil
3015,KS2-P5-S1-16s_S131,TX2-P3-S1-16s_S74,Dry,Wet,0.9882,DryWet,Soil
3016,KS2-P5-S1-16s_S131,TX2-P4-S1-16s_S75,Dry,Wet,0.989133333,DryWet,Soil
3017,KS2-P5-S1-16s_S131,TX2-P5-S1-16s_S76,Dry,Wet,0.978066667,DryWet,Soil
3018,KS2-P5-S1-16s_S131,TX2-P6-S2-16s_S77,Dry,Wet,0.9844,DryWet,Soil
3838,ND1-P1-S1-16s_S145,LA1-P1-S1-16s_S54,Dry,Wet,0.991533333,DryWet,Soil
3839,ND1-P1-S1-16s_S145,LA1-P2-S1-16s_S55,Dry,Wet,0.983466667,DryWet,Soil
3840,ND1-P1-S1-16s_S145,LA1-P3-S1-16s_S56,Dry,Wet,0.9972,DryWet,Soil
3841,ND1-P1-S1-16s_S145,LA1-P5-S2-16s_S58,Dry,Wet,0.996333333,DryWet,Soil
3904,ND1-P2-S1-16s_S146,LA1-P1-S1-16s_S54,Dry,Wet,0.9902,DryWet,Soil
3905,ND1-P2-S1-16s_S146,LA1-P2-S1-16s_S55,Dry,Wet,0.988266667,DryWet,Soil
3906,ND1-P2-S1-16s_S146,LA1-P3-S1-16s_S56,Dry,Wet,0.988,DryWet,Soil
3907,ND1-P2-S1-16s_S146,LA1-P5-S2-16s_S58,Dry,Wet,0.9868,DryWet,Soil
3970,ND1-P3-S1-16s_S147,LA1-P1-S1-16s_S54,Dry,Wet,0.996266667,DryWet,Soil
3971,ND1-P3-S1-16s_S147,LA1-P2-S1-16s_S55,Dry,Wet,0.993866667,DryWet,Soil
3972,ND1-P3-S1-16s_S147,LA1-P3-S1-16s_S56,Dry,Wet,0.999266667,DryWet,Soil
3973,ND1-P3-S1-16s_S147,LA1-P5-S2-16s_S58,Dry,Wet,0.994733333,DryWet,Soil
4036,ND1-P4-S1-16s_S148,LA1-P1-S1-16s_S54,Dry,Wet,0.991333333,DryWet,Soil
