SubjectID1,SubjectID2,Group1,Group2,Distance,Group3,PR_Difference,PR_ABS
TX2-P5-S1-16s_S76,MT1-P4-S1-16s_S142,TX2,MT1,0.9892,TX2MT1,10.12,10.12
TX2-P5-S1-16s_S76,MT1-P5-S1-16s_S143,TX2,MT1,0.986066667,TX2MT1,10.12,10.12
TX2-P5-S1-16s_S76,MT1-P6-S1-16s_S144,TX2,MT1,0.9836,TX2MT1,10.12,10.12
TX2-P5-S1-16s_S76,NC1-P1-S1-16s_S66,TX2,NC1,0.9384,TX2NC1,3.9,3.9
TX2-P5-S1-16s_S76,NC1-P2-S1-16s_S67,TX2,NC1,0.9136,TX2NC1,3.9,3.9
TX2-P5-S1-16s_S76,NC1-P3-S1-16s_S68,TX2,NC1,0.922466667,TX2NC1,3.9,3.9
TX2-P5-S1-16s_S76,NC1-P4-S1-16s_S69,TX2,NC1,0.921,TX2NC1,3.9,3.9
TX2-P5-S1-16s_S76,NC1-P5-S1-16s_S70,TX2,NC1,0.9238,TX2NC1,3.9,3.9
TX2-P5-S1-16s_S76,NC1-P6-S1-16s_S71,TX2,NC1,0.917733333,TX2NC1,3.9,3.9
TX2-P5-S1-16s_S76,ND1-P1-S1-16s_S145,TX2,ND1,0.986733333,TX2ND1,8.47,8.47
TX2-P5-S1-16s_S76,ND1-P2-S1-16s_S146,TX2,ND1,0.981333333,TX2ND1,8.47,8.47
TX2-P5-S1-16s_S76,ND1-P3-S1-16s_S147,TX2,ND1,0.990266667,TX2ND1,8.47,8.47
TX2-P5-S1-16s_S76,ND1-P4-S1-16s_S148,TX2,ND1,0.9824,TX2ND1,8.47,8.47
TX2-P5-S1-16s_S76,ND1-P5-S1-16s_S149,TX2,ND1,0.988466667,TX2ND1,8.47,8.47
TX2-P5-S1-16s_S76,ND1-P6-S1-16s_S150,TX2,ND1,0.989266667,TX2ND1,8.47,8.47
TX2-P5-S1-16s_S76,NE1-P1-S1-16s_S115,TX2,NE1,0.920266667,TX2NE1,5.7,5.7
TX2-P5-S1-16s_S76,NE1-P2-S1-16s_S116,TX2,NE1,0.917466667,TX2NE1,5.7,5.7
TX2-P5-S1-16s_S76,NE1-P3-S1-16s_S117,TX2,NE1,0.920866667,TX2NE1,5.7,5.7
TX2-P5-S1-16s_S76,NE1-P4-S1-16s_S118,TX2,NE1,0.918866667,TX2NE1,5.7,5.7
TX2-P5-S1-16s_S76,NE1-P5-S1-16s_S119,TX2,NE1,0.920466667,TX2NE1,5.7,5.7
TX2-P5-S1-16s_S76,NE1-P6-S1-16s_S120,TX2,NE1,0.912533333,TX2NE1,5.7,5.7
TX2-P5-S1-16s_S76,NE2-P1-S1-16s_S133,TX2,NE2,0.983933333,TX2NE2,7.48,7.48
TX2-P5-S1-16s_S76,NE2-P2-S1-16s_S134,TX2,NE2,0.996266667,TX2NE2,7.48,7.48
TX2-P5-S1-16s_S76,NE2-P3-S1-16s_S135,TX2,NE2,0.9938,TX2NE2,7.48,7.48
TX2-P5-S1-16s_S76,NE2-P4-S1-16s_S136,TX2,NE2,1,TX2NE2,7.48,7.48
TX2-P5-S1-16s_S76,NE2-P5-S1-16s_S137,TX2,NE2,0.988666667,TX2NE2,7.48,7.48
TX2-P5-S1-16s_S76,NE2-P6-S1-16s_S138,TX2,NE2,0.991466667,TX2NE2,7.48,7.48
TX2-P5-S1-16s_S76,NM1-P1-S1-16s_S36,TX2,NM1,0.995933333,TX2NM1,10.5,10.5
TX2-P5-S1-16s_S76,NM1-P2-S1-16s_S37,TX2,NM1,0.993133333,TX2NM1,10.5,10.5
TX2-P5-S1-16s_S76,NM1-P3-S1-16s_S38,TX2,NM1,0.997333333,TX2NM1,10.5,10.5
TX2-P5-S1-16s_S76,NM1-P4-S1-16s_S39,TX2,NM1,0.9888,TX2NM1,10.5,10.5
TX2-P5-S1-16s_S76,NM1-P5-S1-16s_S40,TX2,NM1,0.989933333,TX2NM1,10.5,10.5
TX2-P5-S1-16s_S76,NM1-P6-S1-16s_S41,TX2,NM1,0.996,TX2NM1,10.5,10.5
TX2-P5-S1-16s_S76,OK1-P1-S2-16s_S48,TX2,OK1,0.9854,TX2OK1,7.2,7.2
TX2-P5-S1-16s_S76,OK1-P2-S2-16s_S49,TX2,OK1,0.990733333,TX2OK1,7.2,7.2
TX2-P5-S1-16s_S76,OK1-P3-S1-16s_S50,TX2,OK1,0.998666667,TX2OK1,7.2,7.2
TX2-P5-S1-16s_S76,OK1-P4-S1-16s_S51,TX2,OK1,0.9904,TX2OK1,7.2,7.2
TX2-P5-S1-16s_S76,OK1-P5-S1-16s_S52,TX2,OK1,0.994733333,TX2OK1,7.2,7.2
TX2-P5-S1-16s_S76,OK1-P6-S1-16s_S53,TX2,OK1,0.996466667,TX2OK1,7.2,7.2
TX2-P5-S1-16s_S76,SC1-P1-S1-16s_S97,TX2,SC1,0.973066667,TX2SC1,3.1,3.1
TX2-P5-S1-16s_S76,SC1-P2-S1-16s_S98,TX2,SC1,0.981533333,TX2SC1,3.1,3.1
TX2-P5-S1-16s_S76,SC1-P3-S1-16s_S99,TX2,SC1,0.981533333,TX2SC1,3.1,3.1
TX2-P5-S1-16s_S76,SC1-P4-S1-16s_S100,TX2,SC1,0.977866667,TX2SC1,3.1,3.1
TX2-P5-S1-16s_S76,SC1-P5-S1-16s_S101,TX2,SC1,0.965466667,TX2SC1,3.1,3.1
TX2-P5-S1-16s_S76,SC1-P6-S1-16s_S102,TX2,SC1,0.9688,TX2SC1,3.1,3.1
TX2-P5-S1-16s_S76,SD1-P1-S1-16s_S121,TX2,SD1,0.979733333,TX2SD1,10.12,10.12
TX2-P5-S1-16s_S76,SD1-P2-S1-16s_S122,TX2,SD1,0.984133333,TX2SD1,10.12,10.12
TX2-P5-S1-16s_S76,SD1-P5-S1-16s_S125,TX2,SD1,0.9802,TX2SD1,10.12,10.12
TX2-P5-S1-16s_S76,TX1-P5-S1-16s_S64,TX2,TX1,0.964866667,TX2TX1,2.2,2.2
TX2-P5-S1-16s_S76,TX1-P6-S1-16s_S65,TX2,TX1,0.965866667,TX2TX1,2.2,2.2
TX2-P5-S1-16s_S76,TX3-P1-S1-16s_S84,TX2,TX3,0.972933333,TX2TX3,4.7,4.7
TX2-P5-S1-16s_S76,TX3-P2-S1-16s_S85,TX2,TX3,0.9756,TX2TX3,4.7,4.7
TX2-P5-S1-16s_S76,TX3-P3-S1-16s_S86,TX2,TX3,0.9728,TX2TX3,4.7,4.7
TX2-P5-S1-16s_S76,TX3-P4-S1-16s_S87,TX2,TX3,0.978933333,TX2TX3,4.7,4.7
TX2-P5-S1-16s_S76,TX3-P5-S1-16s_S88,TX2,TX3,0.972733333,TX2TX3,4.7,4.7
TX2-P5-S1-16s_S76,TX3-P6-S1-16s_S89,TX2,TX3,0.982533333,TX2TX3,4.7,4.7
TX2-P5-S1-16s_S76,WI1-P1-S1-16s_S13,TX2,WI1,0.957466667,TX2WI1,5.5,5.5
TX2-P5-S1-16s_S76,WI1-P2-S1-16s_S14,TX2,WI1,0.954,TX2WI1,5.5,5.5
TX2-P5-S1-16s_S76,WI1-P3-S1-16s_S15,TX2,WI1,0.955533333,TX2WI1,5.5,5.5
TX2-P5-S1-16s_S76,WI1-P4-S2-16s_S16,TX2,WI1,0.938933333,TX2WI1,5.5,5.5
TX2-P5-S1-16s_S76,WI1-P5-S1-16s_S17,TX2,WI1,0.938866667,TX2WI1,5.5,5.5
TX2-P5-S1-16s_S76,WI1-P6-S1-16s_S18,TX2,WI1,0.942866667,TX2WI1,5.5,5.5
TX2-P6-S2-16s_S77,TX2-P1-S1-16s_S72,TX2,TX2,0.744733333,TX2TX2,0,0
TX2-P6-S2-16s_S77,TX2-P2-S1-16s_S73,TX2,TX2,0.840733333,TX2TX2,0,0
TX2-P6-S2-16s_S77,TX2-P3-S1-16s_S74,TX2,TX2,0.763866667,TX2TX2,0,0
TX2-P6-S2-16s_S77,TX2-P4-S1-16s_S75,TX2,TX2,0.836,TX2TX2,0,0
TX2-P6-S2-16s_S77,TX2-P5-S1-16s_S76,TX2,TX2,0.747466667,TX2TX2,0,0
TX2-P6-S2-16s_S77,AL1-P1-S1-16s_S25,TX2,AL1,0.917666667,TX2AL1,0.7,0.7
TX2-P6-S2-16s_S77,AL1-P2-S1-16s_S26,TX2,AL1,0.949733333,TX2AL1,0.7,0.7
TX2-P6-S2-16s_S77,AL1-P4-S1-16s_S28,TX2,AL1,0.9424,TX2AL1,0.7,0.7
TX2-P6-S2-16s_S77,AL1-P6-S1-16s_S30,TX2,AL1,0.933866667,TX2AL1,0.7,0.7
TX2-P6-S2-16s_S77,CO1-P1-S1-16s_S42,TX2,CO1,0.971466667,TX2CO1,10.68,10.68
TX2-P6-S2-16s_S77,CO1-P2-S1-16s_S43,TX2,CO1,0.9746,TX2CO1,10.68,10.68
TX2-P6-S2-16s_S77,CO1-P3-S1-16s_S44,TX2,CO1,0.983466667,TX2CO1,10.68,10.68
TX2-P6-S2-16s_S77,CO1-P4-S1-16s_S45,TX2,CO1,0.986933333,TX2CO1,10.68,10.68
TX2-P6-S2-16s_S77,CO1-P5-S1-16s_S46,TX2,CO1,0.9874,TX2CO1,10.68,10.68
TX2-P6-S2-16s_S77,CO1-P6-S1-16s_S47,TX2,CO1,0.979666667,TX2CO1,10.68,10.68
TX2-P6-S2-16s_S77,IA1-P1-S1-16s_S1,TX2,IA1,0.918933333,TX2IA1,4.6,4.6
TX2-P6-S2-16s_S77,IA1-P2-S1-16s_S2,TX2,IA1,0.9048,TX2IA1,4.6,4.6
TX2-P6-S2-16s_S77,IA1-P3-S1-16s_S3,TX2,IA1,0.881733333,TX2IA1,4.6,4.6
TX2-P6-S2-16s_S77,IA1-P4-S1-16s_S4,TX2,IA1,0.892466667,TX2IA1,4.6,4.6
TX2-P6-S2-16s_S77,IA1-P5-S1-16s_S5,TX2,IA1,0.908866667,TX2IA1,4.6,4.6
TX2-P6-S2-16s_S77,IA1-P6-S1-16s_S6,TX2,IA1,0.905733333,TX2IA1,4.6,4.6
TX2-P6-S2-16s_S77,IL1-P1-S1-16s_S78,TX2,IL1,0.936666667,TX2IL1,3.8,3.8
TX2-P6-S2-16s_S77,IL1-P2-S1-16s_S79,TX2,IL1,0.939133333,TX2IL1,3.8,3.8
TX2-P6-S2-16s_S77,IL1-P3-S1-16s_S80,TX2,IL1,0.947333333,TX2IL1,3.8,3.8
TX2-P6-S2-16s_S77,IL1-P4-S1-16s_S81,TX2,IL1,0.946,TX2IL1,3.8,3.8
TX2-P6-S2-16s_S77,IL1-P5-S1-16s_S82,TX2,IL1,0.9658,TX2IL1,3.8,3.8
TX2-P6-S2-16s_S77,IL1-P6-S1-16s_S83,TX2,IL1,0.949733333,TX2IL1,3.8,3.8
TX2-P6-S2-16s_S77,IN1-P1-S1-16s_S19,TX2,IN1,0.979266667,TX2IN1,5.7,5.7
TX2-P6-S2-16s_S77,IN1-P2-S1-16s_S20,TX2,IN1,0.935733333,TX2IN1,5.7,5.7
TX2-P6-S2-16s_S77,IN1-P3-S1-16s_S21,TX2,IN1,0.9554,TX2IN1,5.7,5.7
TX2-P6-S2-16s_S77,IN1-P4-S1-16s_S22,TX2,IN1,0.947133333,TX2IN1,5.7,5.7
TX2-P6-S2-16s_S77,IN1-P5-S1-16s_S23,TX2,IN1,0.939266667,TX2IN1,5.7,5.7
TX2-P6-S2-16s_S77,IN1-P6-S1-16s_S24,TX2,IN1,0.958933333,TX2IN1,5.7,5.7
TX2-P6-S2-16s_S77,KS1-P1-S1-16s_S109,TX2,KS1,0.884933333,TX2KS1,4.4,4.4
TX2-P6-S2-16s_S77,KS1-P4-S1-16s_S112,TX2,KS1,0.918866667,TX2KS1,4.4,4.4
TX2-P6-S2-16s_S77,KS1-P5-S1-16s_S113,TX2,KS1,0.8998,TX2KS1,4.4,4.4
TX2-P6-S2-16s_S77,KS1-P6-S1-16s_S114,TX2,KS1,0.916866667,TX2KS1,4.4,4.4
TX2-P6-S2-16s_S77,KS2-P2-S1-16s_S128,TX2,KS2,0.978866667,TX2KS2,7.99,7.99
TX2-P6-S2-16s_S77,KS2-P3-S1-16s_S129,TX2,KS2,0.991066667,TX2KS2,7.99,7.99
TX2-P6-S2-16s_S77,KS2-P4-S1-16s_S130,TX2,KS2,0.984933333,TX2KS2,7.99,7.99
TX2-P6-S2-16s_S77,KS2-P5-S1-16s_S131,TX2,KS2,0.9844,TX2KS2,7.99,7.99
TX2-P6-S2-16s_S77,LA1-P1-S1-16s_S54,TX2,LA1,0.951866667,TX2LA1,0.5,0.5
TX2-P6-S2-16s_S77,LA1-P2-S1-16s_S55,TX2,LA1,0.929666667,TX2LA1,0.5,0.5
TX2-P6-S2-16s_S77,LA1-P3-S1-16s_S56,TX2,LA1,0.951866667,TX2LA1,0.5,0.5
TX2-P6-S2-16s_S77,LA1-P5-S2-16s_S58,TX2,LA1,0.926333333,TX2LA1,0.5,0.5
TX2-P6-S2-16s_S77,MI1-P1-S1-16s_S7,TX2,MI1,0.9716,TX2MI1,6.1,6.1
TX2-P6-S2-16s_S77,MI1-P2-S1-16s_S8,TX2,MI1,0.965133333,TX2MI1,6.1,6.1
TX2-P6-S2-16s_S77,MI1-P3-S1-16s_S9,TX2,MI1,0.968266667,TX2MI1,6.1,6.1
TX2-P6-S2-16s_S77,MI1-P4-S1-16s_S10,TX2,MI1,0.972066667,TX2MI1,6.1,6.1
TX2-P6-S2-16s_S77,MI1-P5-S2-16s_S11,TX2,MI1,0.976,TX2MI1,6.1,6.1
TX2-P6-S2-16s_S77,MI1-P6-S2-16s_S12,TX2,MI1,0.985133333,TX2MI1,6.1,6.1
TX2-P6-S2-16s_S77,MN1-P1-S1-16s_S151,TX2,MN1,0.974666667,TX2MN1,7.49,7.49
TX2-P6-S2-16s_S77,MN1-P2-S1-16s_S152,TX2,MN1,0.976066667,TX2MN1,7.49,7.49
TX2-P6-S2-16s_S77,MN1-P3-S1-16s_S153,TX2,MN1,0.985,TX2MN1,7.49,7.49
TX2-P6-S2-16s_S77,MN1-P4-S1-16s_S154,TX2,MN1,0.989533333,TX2MN1,7.49,7.49
TX2-P6-S2-16s_S77,MN1-P5-S1-16s_S155,TX2,MN1,0.964466667,TX2MN1,7.49,7.49
TX2-P6-S2-16s_S77,MN1-P6-S1-16s_S156,TX2,MN1,0.975,TX2MN1,7.49,7.49
TX2-P6-S2-16s_S77,MO1-P1-S1-16s_S90,TX2,MO1,0.912333333,TX2MO1,4.4,4.4
TX2-P6-S2-16s_S77,MO1-P2-S1-16s_S91,TX2,MO1,0.9302,TX2MO1,4.4,4.4
TX2-P6-S2-16s_S77,MO1-P3-S1-16s_S93,TX2,MO1,0.933933333,TX2MO1,4.4,4.4
TX2-P6-S2-16s_S77,MO1-P4-S1-16s_S94,TX2,MO1,0.927333333,TX2MO1,4.4,4.4
TX2-P6-S2-16s_S77,MO1-P5-S1-16s_S95,TX2,MO1,0.917066667,TX2MO1,4.4,4.4
TX2-P6-S2-16s_S77,MO1-P6-S1-16s_S96,TX2,MO1,0.922466667,TX2MO1,4.4,4.4
TX2-P6-S2-16s_S77,MS1-P4-S1-16s_S33,TX2,MS1,0.9472,TX2MS1,-0.1,0.1
TX2-P6-S2-16s_S77,MS1-P5-S1-16s_S34,TX2,MS1,0.972666667,TX2MS1,-0.1,0.1
TX2-P6-S2-16s_S77,MS1-P6-S1-16s_S35,TX2,MS1,0.9664,TX2MS1,-0.1,0.1
TX2-P6-S2-16s_S77,MT1-P1-S1-16s_S139,TX2,MT1,0.9918,TX2MT1,10.12,10.12
TX2-P6-S2-16s_S77,MT1-P2-S1-16s_S140,TX2,MT1,0.976466667,TX2MT1,10.12,10.12
TX2-P6-S2-16s_S77,MT1-P3-S1-16s_S141,TX2,MT1,0.992,TX2MT1,10.12,10.12
TX2-P6-S2-16s_S77,MT1-P4-S1-16s_S142,TX2,MT1,0.9888,TX2MT1,10.12,10.12
TX2-P6-S2-16s_S77,MT1-P5-S1-16s_S143,TX2,MT1,0.979133333,TX2MT1,10.12,10.12
TX2-P6-S2-16s_S77,MT1-P6-S1-16s_S144,TX2,MT1,0.982,TX2MT1,10.12,10.12
TX2-P6-S2-16s_S77,NC1-P1-S1-16s_S66,TX2,NC1,0.941133333,TX2NC1,3.9,3.9
TX2-P6-S2-16s_S77,NC1-P2-S1-16s_S67,TX2,NC1,0.930866667,TX2NC1,3.9,3.9
TX2-P6-S2-16s_S77,NC1-P3-S1-16s_S68,TX2,NC1,0.940733333,TX2NC1,3.9,3.9
TX2-P6-S2-16s_S77,NC1-P4-S1-16s_S69,TX2,NC1,0.919866667,TX2NC1,3.9,3.9
TX2-P6-S2-16s_S77,NC1-P5-S1-16s_S70,TX2,NC1,0.923133333,TX2NC1,3.9,3.9
TX2-P6-S2-16s_S77,NC1-P6-S1-16s_S71,TX2,NC1,0.9326,TX2NC1,3.9,3.9
TX2-P6-S2-16s_S77,ND1-P1-S1-16s_S145,TX2,ND1,0.991533333,TX2ND1,8.47,8.47
TX2-P6-S2-16s_S77,ND1-P2-S1-16s_S146,TX2,ND1,0.971466667,TX2ND1,8.47,8.47
TX2-P6-S2-16s_S77,ND1-P3-S1-16s_S147,TX2,ND1,0.9826,TX2ND1,8.47,8.47
TX2-P6-S2-16s_S77,ND1-P4-S1-16s_S148,TX2,ND1,0.9754,TX2ND1,8.47,8.47
TX2-P6-S2-16s_S77,ND1-P5-S1-16s_S149,TX2,ND1,0.990333333,TX2ND1,8.47,8.47
TX2-P6-S2-16s_S77,ND1-P6-S1-16s_S150,TX2,ND1,0.979333333,TX2ND1,8.47,8.47
TX2-P6-S2-16s_S77,NE1-P1-S1-16s_S115,TX2,NE1,0.9306,TX2NE1,5.7,5.7
TX2-P6-S2-16s_S77,NE1-P2-S1-16s_S116,TX2,NE1,0.9178,TX2NE1,5.7,5.7
TX2-P6-S2-16s_S77,NE1-P3-S1-16s_S117,TX2,NE1,0.917333333,TX2NE1,5.7,5.7
TX2-P6-S2-16s_S77,NE1-P4-S1-16s_S118,TX2,NE1,0.921133333,TX2NE1,5.7,5.7
TX2-P6-S2-16s_S77,NE1-P5-S1-16s_S119,TX2,NE1,0.916733333,TX2NE1,5.7,5.7
TX2-P6-S2-16s_S77,NE1-P6-S1-16s_S120,TX2,NE1,0.923333333,TX2NE1,5.7,5.7
TX2-P6-S2-16s_S77,NE2-P1-S1-16s_S133,TX2,NE2,0.985933333,TX2NE2,7.48,7.48
TX2-P6-S2-16s_S77,NE2-P2-S1-16s_S134,TX2,NE2,0.994533333,TX2NE2,7.48,7.48
TX2-P6-S2-16s_S77,NE2-P3-S1-16s_S135,TX2,NE2,0.996466667,TX2NE2,7.48,7.48
TX2-P6-S2-16s_S77,NE2-P4-S1-16s_S136,TX2,NE2,1,TX2NE2,7.48,7.48
TX2-P6-S2-16s_S77,NE2-P5-S1-16s_S137,TX2,NE2,0.985,TX2NE2,7.48,7.48
TX2-P6-S2-16s_S77,NE2-P6-S1-16s_S138,TX2,NE2,0.9936,TX2NE2,7.48,7.48
TX2-P6-S2-16s_S77,NM1-P1-S1-16s_S36,TX2,NM1,0.996333333,TX2NM1,10.5,10.5
TX2-P6-S2-16s_S77,NM1-P2-S1-16s_S37,TX2,NM1,0.990066667,TX2NM1,10.5,10.5
TX2-P6-S2-16s_S77,NM1-P3-S1-16s_S38,TX2,NM1,0.997066667,TX2NM1,10.5,10.5
TX2-P6-S2-16s_S77,NM1-P4-S1-16s_S39,TX2,NM1,0.976933333,TX2NM1,10.5,10.5
TX2-P6-S2-16s_S77,NM1-P5-S1-16s_S40,TX2,NM1,0.977133333,TX2NM1,10.5,10.5
TX2-P6-S2-16s_S77,NM1-P6-S1-16s_S41,TX2,NM1,0.9906,TX2NM1,10.5,10.5
TX2-P6-S2-16s_S77,OK1-P1-S2-16s_S48,TX2,OK1,0.998266667,TX2OK1,7.2,7.2
TX2-P6-S2-16s_S77,OK1-P2-S2-16s_S49,TX2,OK1,0.997933333,TX2OK1,7.2,7.2
TX2-P6-S2-16s_S77,OK1-P3-S1-16s_S50,TX2,OK1,0.995666667,TX2OK1,7.2,7.2
TX2-P6-S2-16s_S77,OK1-P4-S1-16s_S51,TX2,OK1,0.998266667,TX2OK1,7.2,7.2
TX2-P6-S2-16s_S77,OK1-P5-S1-16s_S52,TX2,OK1,0.997466667,TX2OK1,7.2,7.2
TX2-P6-S2-16s_S77,OK1-P6-S1-16s_S53,TX2,OK1,0.996,TX2OK1,7.2,7.2
TX2-P6-S2-16s_S77,SC1-P1-S1-16s_S97,TX2,SC1,0.971666667,TX2SC1,3.1,3.1
TX2-P6-S2-16s_S77,SC1-P2-S1-16s_S98,TX2,SC1,0.977,TX2SC1,3.1,3.1
TX2-P6-S2-16s_S77,SC1-P3-S1-16s_S99,TX2,SC1,0.974333333,TX2SC1,3.1,3.1
TX2-P6-S2-16s_S77,SC1-P4-S1-16s_S100,TX2,SC1,0.978066667,TX2SC1,3.1,3.1
TX2-P6-S2-16s_S77,SC1-P5-S1-16s_S101,TX2,SC1,0.9696,TX2SC1,3.1,3.1
TX2-P6-S2-16s_S77,SC1-P6-S1-16s_S102,TX2,SC1,0.966866667,TX2SC1,3.1,3.1
TX2-P6-S2-16s_S77,SD1-P1-S1-16s_S121,TX2,SD1,0.980066667,TX2SD1,10.12,10.12
TX2-P6-S2-16s_S77,SD1-P2-S1-16s_S122,TX2,SD1,0.981866667,TX2SD1,10.12,10.12
TX2-P6-S2-16s_S77,SD1-P5-S1-16s_S125,TX2,SD1,0.973333333,TX2SD1,10.12,10.12
TX2-P6-S2-16s_S77,TX1-P5-S1-16s_S64,TX2,TX1,0.9642,TX2TX1,2.2,2.2
TX2-P6-S2-16s_S77,TX1-P6-S1-16s_S65,TX2,TX1,0.952733333,TX2TX1,2.2,2.2
TX2-P6-S2-16s_S77,TX3-P1-S1-16s_S84,TX2,TX3,0.975,TX2TX3,4.7,4.7
TX2-P6-S2-16s_S77,TX3-P2-S1-16s_S85,TX2,TX3,0.974066667,TX2TX3,4.7,4.7
TX2-P6-S2-16s_S77,TX3-P3-S1-16s_S86,TX2,TX3,0.974666667,TX2TX3,4.7,4.7
TX2-P6-S2-16s_S77,TX3-P4-S1-16s_S87,TX2,TX3,0.979,TX2TX3,4.7,4.7
TX2-P6-S2-16s_S77,TX3-P5-S1-16s_S88,TX2,TX3,0.978666667,TX2TX3,4.7,4.7
TX2-P6-S2-16s_S77,TX3-P6-S1-16s_S89,TX2,TX3,0.9812,TX2TX3,4.7,4.7
TX2-P6-S2-16s_S77,WI1-P1-S1-16s_S13,TX2,WI1,0.9544,TX2WI1,5.5,5.5
TX2-P6-S2-16s_S77,WI1-P2-S1-16s_S14,TX2,WI1,0.950666667,TX2WI1,5.5,5.5
TX2-P6-S2-16s_S77,WI1-P3-S1-16s_S15,TX2,WI1,0.953733333,TX2WI1,5.5,5.5
TX2-P6-S2-16s_S77,WI1-P4-S2-16s_S16,TX2,WI1,0.948066667,TX2WI1,5.5,5.5
TX2-P6-S2-16s_S77,WI1-P5-S1-16s_S17,TX2,WI1,0.9456,TX2WI1,5.5,5.5
TX2-P6-S2-16s_S77,WI1-P6-S1-16s_S18,TX2,WI1,0.944333333,TX2WI1,5.5,5.5
TX3-P1-S1-16s_S84,AL1-P1-S1-16s_S25,TX3,AL1,0.962333333,TX3AL1,-4,4
TX3-P1-S1-16s_S84,AL1-P2-S1-16s_S26,TX3,AL1,0.985866667,TX3AL1,-4,4
TX3-P1-S1-16s_S84,AL1-P4-S1-16s_S28,TX3,AL1,0.983866667,TX3AL1,-4,4
TX3-P1-S1-16s_S84,AL1-P6-S1-16s_S30,TX3,AL1,0.984066667,TX3AL1,-4,4
TX3-P1-S1-16s_S84,CO1-P1-S1-16s_S42,TX3,CO1,0.972333333,TX3CO1,5.98,5.98
TX3-P1-S1-16s_S84,CO1-P2-S1-16s_S43,TX3,CO1,0.9846,TX3CO1,5.98,5.98
TX3-P1-S1-16s_S84,CO1-P3-S1-16s_S44,TX3,CO1,0.987933333,TX3CO1,5.98,5.98
TX3-P1-S1-16s_S84,CO1-P4-S1-16s_S45,TX3,CO1,0.990466667,TX3CO1,5.98,5.98
TX3-P1-S1-16s_S84,CO1-P5-S1-16s_S46,TX3,CO1,0.987733333,TX3CO1,5.98,5.98
TX3-P1-S1-16s_S84,CO1-P6-S1-16s_S47,TX3,CO1,0.9758,TX3CO1,5.98,5.98
TX3-P1-S1-16s_S84,IA1-P1-S1-16s_S1,TX3,IA1,0.956133333,TX3IA1,-0.1,0.1
TX3-P1-S1-16s_S84,IA1-P2-S1-16s_S2,TX3,IA1,0.971933333,TX3IA1,-0.1,0.1
TX3-P1-S1-16s_S84,IA1-P3-S1-16s_S3,TX3,IA1,0.963733333,TX3IA1,-0.1,0.1
TX3-P1-S1-16s_S84,IA1-P4-S1-16s_S4,TX3,IA1,0.971533333,TX3IA1,-0.1,0.1
TX3-P1-S1-16s_S84,IA1-P5-S1-16s_S5,TX3,IA1,0.973666667,TX3IA1,-0.1,0.1
TX3-P1-S1-16s_S84,IA1-P6-S1-16s_S6,TX3,IA1,0.972733333,TX3IA1,-0.1,0.1
TX3-P1-S1-16s_S84,IL1-P1-S1-16s_S78,TX3,IL1,0.976333333,TX3IL1,-0.9,0.9
TX3-P1-S1-16s_S84,IL1-P2-S1-16s_S79,TX3,IL1,0.983933333,TX3IL1,-0.9,0.9
TX3-P1-S1-16s_S84,IL1-P3-S1-16s_S80,TX3,IL1,0.977733333,TX3IL1,-0.9,0.9
TX3-P1-S1-16s_S84,IL1-P4-S1-16s_S81,TX3,IL1,0.986666667,TX3IL1,-0.9,0.9
TX3-P1-S1-16s_S84,IL1-P5-S1-16s_S82,TX3,IL1,0.984666667,TX3IL1,-0.9,0.9
TX3-P1-S1-16s_S84,IL1-P6-S1-16s_S83,TX3,IL1,0.983933333,TX3IL1,-0.9,0.9
TX3-P1-S1-16s_S84,IN1-P1-S1-16s_S19,TX3,IN1,0.9964,TX3IN1,1,1
TX3-P1-S1-16s_S84,IN1-P2-S1-16s_S20,TX3,IN1,0.970733333,TX3IN1,1,1
TX3-P1-S1-16s_S84,IN1-P3-S1-16s_S21,TX3,IN1,0.9822,TX3IN1,1,1
TX3-P1-S1-16s_S84,IN1-P4-S1-16s_S22,TX3,IN1,0.987266667,TX3IN1,1,1
TX3-P1-S1-16s_S84,IN1-P5-S1-16s_S23,TX3,IN1,0.984866667,TX3IN1,1,1
TX3-P1-S1-16s_S84,IN1-P6-S1-16s_S24,TX3,IN1,0.9884,TX3IN1,1,1
TX3-P1-S1-16s_S84,KS1-P1-S1-16s_S109,TX3,KS1,0.969933333,TX3KS1,-0.3,0.3
TX3-P1-S1-16s_S84,KS1-P4-S1-16s_S112,TX3,KS1,0.9474,TX3KS1,-0.3,0.3
TX3-P1-S1-16s_S84,KS1-P5-S1-16s_S113,TX3,KS1,0.964666667,TX3KS1,-0.3,0.3
TX3-P1-S1-16s_S84,KS1-P6-S1-16s_S114,TX3,KS1,0.968,TX3KS1,-0.3,0.3
TX3-P1-S1-16s_S84,KS2-P2-S1-16s_S128,TX3,KS2,0.9588,TX3KS2,3.29,3.29
TX3-P1-S1-16s_S84,KS2-P3-S1-16s_S129,TX3,KS2,0.979733333,TX3KS2,3.29,3.29
TX3-P1-S1-16s_S84,KS2-P4-S1-16s_S130,TX3,KS2,0.941933333,TX3KS2,3.29,3.29
TX3-P1-S1-16s_S84,KS2-P5-S1-16s_S131,TX3,KS2,0.954933333,TX3KS2,3.29,3.29
TX3-P1-S1-16s_S84,LA1-P1-S1-16s_S54,TX3,LA1,0.988666667,TX3LA1,-4.2,4.2
